feedId,descr,trim_audio
34183,Butler Fire,False
34188,Plymouth EMS and Plymouth/Terryville Fire,False
34189,Sabine County Firefighters Association,False
34198,St. Louis City Fire - Command B,False
34218,Town of South Brook Fire,False
34225,Pittsburgh Fire Dispatch - Channel 1,False
34227,Trumann Fire,False
34234,Centennial Airport Emergency Operations,False
34250,Philadelphia Fire - South Fire/South Medics,False
34252,Selma Police Dispatch,False
34259,Palo Alto Fire,False
34273,Hidalgo County Public Safety,False
34276,Southern Luzerne County Fire,False
34278,Hillman Fire and EMS,False
34296,London Fire and Public Works,False
34301,UVA Helicopter Dispatch,False
34306,Panora EMS,False
34308,Middlesex County Fire and Rescue,False
34310,Harford County Fire and EMS,False
34312,Greenville Public Safety,False
34315,Wayne County Public Safety,False
34325,Atchison EMS,False
34326,Georgetown Fire,False
34359,Tiawah Fire Department,False
34366,Pine Grove Fire,False
34385,Belmont County Fire and EMS,False
34393,Comsouth,False
34416,Milwaukee South East Suburbs Fire & EMS ,False
34418,Jefferson County Fire/EMS,True
34420,Mt Pleasant/Caledonia/Sturtevant Police,False
34431,Kingston Professional Firefighters,False
34434,Fresno County Sheriff - Sanger/Parlier/Fowler/Orange Cove/Kingsburg,False
34444,Amherst Fire,False
34446,Chesapeake Fire,False
34452,Racine County Sheriff,False
34469,Cleveland County Public Safety,False
34470,Franklin County Fire ,False
34472,"Wyoming County Police, Fire, and EMS",False
34474,Hendersonville Fire Dispatch,False
34475,Gallatin Police Dispatch,False
34476,Sumner County Sheriff Dispatch,False
34477,Marshall County Fire Dispatch,True
34488,Northern California NOAA Weather Radio,False
34495,Western Greene County Public Safety,True
34510,Greenfield Police & Fire Dispatch,False
34511,Sumner County EMS Dispatch,False
34521,"Marshall County Police, Fire, and EMS",True
34528,Racine/South Shore Fire Dispatch,False
34535,Shawnee County Sheriff,False
34536,North Pacific County Police and Fire Dispatch,True
34551,Miami-Dade Fire Rescue Fireground Channels,False
34563,Lake County Police & Fire,True
34573,Millersville Police Dispatch,False
34574,Westmoreland Police Dispatch,False
34575,Portland Police Dispatch,False
34585,"Cleveland County Fire, EMS, State and local police departments",False
34589,Montreal Public Security,False
34595,EBMA Fire 1,False
34596,Pueblo of Isleta Fire,False
34600,Boothbay Region Ambulance Service,False
34611,Rock and Surrounding Area Fire Departments ,False
34626,Lake George NSWRFS,True
34629,Sauk and North and Surrounding County Fire Departments,False
34634,Guernsey Fire,False
34636,Fairview Fire,False
34637,"Bernards Township, Somerset Hills, and Somerset County
Public Safety",True
34639,Lyon County Dispatch 2,False
34648,Greenport Fire and Southold Police,False
34659,Richland Springs Fire,False
34662,Yates County Fire/EMS/LE - Western Side,False
34668,Petersburg Fire,False
34676,Dover Fire Rescue VFire 21 Long Hill,False
34677,Dover Fire Rescue VFire 21 Middle Rd,False
34678,Dover Fire Rescue VFire 21 Dispatch,False
34697,Ocean County Fire and EMS Dispatch,False
34707,Newport Center Fire,False
34716,Chattanooga Fire Department,False
34717,Tompkins County Fire/EMS,False
34734,California Highway Patrol - Oakland,True
34742,"Fire North Dispatch - Hebron, Richmond, Spring Grove, Wonder Lake",False
34743,"Fort Atkinson Police/Fire, Jefferson County Sheriff/Paging/Fire, MABAS/IFERN",True
34752,Harlem Roscoe Fire,False
34754,Rockford Fire Department,False
34756,Bay Area Various Public Safety,False
34759,Pinellas County Fire and EMS,False
34766,Stacyville Fire,False
34767,Needham Fire,False
34773,North Jefferson Police,False
34776,CBRM Fire VHF Paging,True
34778,Gardiner Fire Rescue,False
34787,"Macomb County Police, Fire, and EMS",False
34799,Livingston County Public Safety/MSP District 1 North,False
34805,"Polk County, Dallas County, and Warren County Public Safety and ISP",True
34823,Napoleon Rural Fire,False
34824,McCamey Fire,False
34829,Muskegon County Fire Dispatch,True
34830,Largo Police Department,False
34832,Medford Fire Department,True
34844,Rabbit Ear Fire,False
34850,Weirton Police and Fire,False
34853,"Calvert County Fire, EMS, and MSP Prince Frederick",False
34857,Town of Scituate Fire and EMS,False
34892,Summit and Eagle County Public Safety,False
34909,Chilliwack Fire | EMS Dispatch,True
34916,Ocean County EMS & Medics,False
34921,"Houston County Fire/Law Dispatch, City of Crockett Law Dispatch",True
34924,Logansport Fire,False
34938,Metro New Orleans Area Fire Departments,False
34948,West Jordan Police Dispatch,False
34951,Richmond Hill Fire,False
34954,Lafourche Public Safety,False
34958,Myton Fire,False
34971,Shackelford County Public Safety,False
34976,Brown County Emergency Management,False
34977,Medford Fire Operations,False
34978,Clark County Ambulance District,False
34980,Gordonville Fire,False
34982,Webster Parish District 8,False
34984,Northbridge Police Dispatch,False
34986,Troy Fire,False
35011,Butler County Fire and EMS,False
35029,Saint Paul Police,False
35031,Park County Law Enforcement,False
35052,Laconia Area Police ,False
35059,Loraine Fire Department,False
35062,Charles Mix County Public Safety,False
35076,New Martinsville Volunteer Fire,False
35089,Leeds & Grenville Fire Comms,False
35092,New Jersey Transit,True
35096,Sequoyah County Public Safety,True
35099,New Salem Fire and EMS,False
35108,Warner Fire,False
35112,Saint Ansgar Fire,False
35124,Emmet County 911,False
35126,New Holland Fire,False
35139,NSW Mid North Coast - GRN/PSN All,False
35153,TACN Events,False
35154,Rockingham County Public Safety,False
35157,Lakewood Police and Fire,True
35166,"Rocklin Police, Fire, and EMS Dispatch",False
35179,Escalon Consolidated Fire Protection District,False
35181,Queensland Fire Department (QFD) - FireCom Kawana,True
35186,Northbridge Fire Dispatch,False
35188,"Bloomington, Richfield, and Edina Public Safety",False
35193,Old Saybrook Public Safety,False
35204,Grant Parish Fire District 6,False
35207,Lenawee County Police and Fire,True
35215,Whitely Fire,False
35218,Jackson County Fire,False
35223,Strathcona County Emergency Services,False
35224,East Aurora Fire Control,True
35227,Pawnee Fire,False
35245,Churchill County Sheriff Dispatch,False
35249,Saint Paul Fire,True
35261,Selmer Fire,False
35279,St Paul Fire,False
35290,Gastonia Fire,False
35296,Chicago Suburbs South/SW,False
35300,Amsterdam Police Department,False
35310,Greene County Fire Rescue,False
35323,Albia Fire,False
35345,Winnebago and Surrounding County Fire Departments,False
35359,Charmers Fire,False
35360,Westran Fire Protection District,False
35372,Santa Fe County Fire,False
35376,Benton County Emergency Management,False
35378,North Baldwin South Monroe Fire,False
35393,Chester County Fire/EMS - W_FIRE,True
35406,Ulster County Fire and Esopus Fire,False
35408,Marion County Fire South 1-4,False
35409,Grant Parish District 5,False
35412,Waterloo-Cedar Falls Public Safety,False
35414,Uvalde County Law Enforcement (GATRRS),True
35427,Charlevoix County Fire Dispatch,False
35431,Johnson County Fire Services,False
35437,Roseau/Lake of the Woods County EMS and Fire,True
35445,Westmoreland County Fire,False
35447,DuPage County Sheriff,False
35455,Broward County Police and Sheriff,True
35460,Alamo Fire,False
35466,Charlevoix County Public Safety,False
35477,South Marion Fire,False
35478,Tri Community Fire,False
35483,Roberts County Rosholt Repeater,False
35484,Summit Repeater,False
35488,Bellevue Police,False
35499,Yarmouth Fire Department,False
35501,Cudahy Fire Department,False
35503,Tiffin Fire/Rescue,False
35532,Emergency Response 1 and West Windsor Response and Operations,False
35538,Beecher Falls,False
35546,Polk County Public Safety,True
35547,Platte County Law Enforcement,True
35575,Mountain Valley EMS & Fire Dispatch,False
35578,Fleming County Fire,False
35597,Butler County Law Enforcement,True
35598,Colfax County Public Safety,True
35599,Floris Fire,False
35614,Oregon State Police and Oregon State Agencies,False
35626,Atlanta Fire Rescue,False
35628,Laraway Communications Center (LCC) - Fire East,False
35634,Springfield Fire Department,False
35642,Piscataquis County Sheriff and Fire,True
35648,Surf Life Saving,False
35666,Poplar Bluff Fire Dept,False
35675,Dumfries Fire,False
35678,East Hampton Fire and EMS Paging,False
35710,Brooklyn Volunteer Fire Department,True
35712,Lebanon Fire Department,False
35717,"The Dalles Police Dispatch, Oregon State Police Dispatch",False
35736,Texarkana Police and Bowie and Miller County Sheriff,False
35744,Marion County Public Safety,False
35747,Junction City Fire,False
35754,"Bath, Peninsula and Richfield Police, Fire & EMS",True
35771,Bulloch County Fire,False
35780,Nodaway County Ambulance,False
35786,Rozel Fire,False
35798,"Mercer County Fire/EMS Dispatch, Ewing Response and Fireground",False
35800,Albion Fire,False
35812,McHenry County Sheriff Dispatch,False
35813,QuadCom Fire Departments,False
35816,Downing Fire,False
35827,Belmar Water Rescue,False
35833,Snyder County Fire and EMS,False
35847,Galveston and La Marque Public Safety,False
35848,Southern Vermont Tri-Mountain Fire/Rescue/EMS Dispatch,False
35852,"Charlottesville, Albemarle, and UVA Police",True
35864,"Eastern Suffolk County Police, Fire, and EMS",False
35865,Danvers Police,True
35869,Bucks County Fire Police ,False
35891,Northern New Hampshire Law Net,False
35895,Bucks County Fire North and OPs,False
35911,Addison Fire,False
35916,MNTG Fire 1,False
35918,Baker County 911,False
35920,"Norwich Police, Norwich Fire, Montville PD, CSP Troop E",True
35927,"Groton, Ledyard, Stonington Police, CSP Troop E",True
35930,Timber Community FPD,False
35944,Enfield Police,True
35946,Beaver County Fire,False
35948,Minnewaukan Fire,False
35957,OCFA Fire OC,False
35958,Palestine Fire,False
35960,Johnson/Tarrant County Fire,True
35967,Clay County Public Safety,True
35968,Mariposa County Fire,False
35972,Kachemak Emergency Services Fire and EMS,False
35976,Galax Fire & Rescue,False
35977,Georgetown Lake Fire,False
35988,Yamhill County Sheriff,False
36044,West Milford Fire Department,False
36056,Straits Area Public Safety ,False
36062,Northampton County Police Dispatch - North 3,True
36064,Wasco County (South) Fire and Ambulance Dispatch,True
36070, Utica Fire Protection District Backup,False
36072,Jackson County Public Safety,False
36076,Gruver Fire/EMS,False
36081,West Niagara Fire Department,False
36088,Central Calaveras Fire and Rescue,False
36096,Seward Ambulance,False
36098,Middlebury Fire,False
36106,Ramapo Police Dispatch,False
36107,Pocahontas County Area Public Safety,False
36111,Jerseyville City Police / EMS,True
36112,Upper Saddle River Fire,False
36125,Worcester County / Ocean City Fire,False
36129,Arlington Fire,False
36152,Lassen County Fire and EMS Dispatch,True
36158,Tom Green County Public Safety,True
36161,Colorado Springs Fire Dispatch,False
36165,Lyndhurst Fire,False
36178,Porter County Public Safety,False
36185,"Suffield Police, Fire and EMS",False
36193,"Iowa State Police Region 6 (Scott, Cedar, Clinton Counties)",False
36200,"Muscatine, Iowa Police and Fire, Illinois State Police District 7 (Rock Island, Mercer, Henry, Knox Counties)",False
36214,Quanah EMS,False
36217,Lake County Public Safety,True
36219,Kansas City Fire,True
36221,"South East Iowa, West Central Illinois Public Safety",False
36235,Fillmore County Fire,False
36240,Kirbyville Volunteer Fire,False
36243,Haralson County Fire Dispatch,False
36251,Hoover and Vestavia Hills Police and Fire,True
36257,Wallowa County Public Safety,True
36258,Northeast Bossier Parish Fire District 5,False
36259,Crescent Fire,False
36268,Martin County Public Safety,False
36287,Simmonsville VFD,False
36289,Metuchen Fire & EMS,False
36293,Louisville Metro Police 1 - Divisions 6 and 7,False
36294,Louisville Metro Police 2 - Divisions 3 and 8,False
36295,Louisville Metro Police 3 - Divisions 1 and 2,False
36296,Louisville Metro Police 4 - Divisions 4 and 5,False
36316,Pittsylvania County Public Safety ,False
36317,ByrdLocke Fire,False
36323,Delaware County Police Dispatch,False
36327,Bethlehem Public Safety,False
36328,Suffern Police Dispatch,False
36329,NYSP Troop F Haverstraw,False
36332,Rockland County Sheriff Patrol,False
36333,Stony Point Police Dispatch,False
36334,Haverstraw Police Dispatch,False
36335,Orangetown Police Dispatch,False
36336,Clarkstown Police Dispatch,False
36337,Spring Valley  Police Dispatch,False
36344,Newcastle Public Safety,True
36352,Obion County Fire Departments,True
36365,Pittsford Fire,False
36372,Springdale Fire Rescue,False
36379,Peabody Police and Fire,False
36392,Boyle County Ambulance,False
36395,Bogota Public Safety,False
36407,Claiborne Fire District 5,False
36408,"Pipestone County Sheriff, EMS and Public Works",False
36415,Atmore Fire Dispatch,False
36420,"Wilson County Sheriff and Rural Fire, Neodesha Police and Fire",False
36421,Gillham VFD,False
36423,Decatur County EMS,False
36444,Willimantic Fire,False
36445,Hubbard County Law Enforcement ,False
36457,Kentland Fire,False
36462,Ellis County KHP Troop D,False
36463,Whitesboro Fire,False
36469,Forest Fire,False
36477,Lucas County Fire/EMS,False
36478,Priddy Fire,False
36480,Ventura County Sheriff Dispatch - East,True
36485,Shelby County and Surrounding Counties Public Safety,False
36509,Clackamas County Fire and EMS ,True
36520,Sandcut VFD,False
36523,Vienna Fire,False
36524,Cheboygan EMS,False
36525,Cheboygan Fire,False
36526,Emmet Fire,False
36528,BOMBEROS Y EMS SAN ANTONIO ,False
36540,Waldoboro Fire and EMS,False
36552,Pratt County EMS,False
36556,Alvarado Fire,False
36560,Lucas County Law Enforcement - Northwest Dispatch,True
36561,Lucas County Law Enforcement - Southeast Dispatch,True
36566,Town of Holly Springs Police and Fire,True
36576,Simsbury Police,False
36580,Carlisle Fire and EMS Dispatch,True
36583,Bruce Township Fire,False
36590,Pittsburg Fire,False
36592,Lakes Area Emergency Servicesv,False
36601,Evergreen Park Fire,False
36603,Boston Area Special Event / Working Incident,False
36609,Pratt County Sheriff,False
36628,Little Hocking Fire Department,False
36635,Mariposa County Fire North,False
36636,Boston EMS,False
36641,Clarence Fire ,False
36643,Kilbourn Fire Repeater,False
36644,Durant/Bryan County Emergency Management Storm Spotters,False
36645,Hughes Springs Fire,False
36646,Godfrey Fire,False
36653,Wetumpka Fire,False
36665,Cambridge Police,False
36666,"Plainfield Police, Fire and EMS",True
36675,Waverly Police,False
36678,Flower Mound Fire Department Fireground,False
36685,Treadway VFD,False
36694,Center VFD,False
36706,"Lake County Indiana Public Safety - Schererville, Lowell and Cedar Lake - Police & Fire Dispatch",True
36707,Sussex County EMS Response 2,False
36708,Sussex County Fire & EMS Paging,False
36720,Steuben County Fire Dispatch,False
36726,Mendocino County Fire and CalFire,True
36730,New Hampshire State Police,False
36733,Pawtucket Fire Channels 1 and 2,False
36735,Ramsey County Sheriff,False
36737,DeGray Fire,False
36738,Raymondville VFD,False
36742,Catahoula Dispatch,False
36745,"Pike, Gibson, Knox, Daviess and Dubois County Sheriff DNR EMS and ISP",False
36746,"Hancock County Sheriff & Volunteer Fire Depts, Weirton Police & Fire",False
36752,Neah Bay Fire,False
36764,Gardner Police ,True
36776,Church Hill Fire,False
36787,Lea County Regional Air,False
36788,Jerusalem Fire,False
36789,South Coast Massachusetts Public Safety,True
36794,Benton Fire District #4,False
36805,Washington State Patrol District 1 - Olympia Area,False
36828,Cairo Auxiliary Fire,False
36835,Flippin Fire,False
36837,Harrisville VFD,False
36841,Guadalupe County Public Safety,False
36846,Adams County Law Enforcement and Paging,False
36856,Southern Georgian Bay Fire Services,False
36861,Corsica Fire,False
36866,"Centralia Police, Fire & EMS Dispatch",False
36867,Poweshiek County Public Safety,True
36879,Bald Knob Fire,False
36880,Chittenden County Fire and EMS,False
36898,Sinor EMS,False
36899,Cambridge Fire,False
36900,Cambridge EMS,False
36906,Yates Volunteer Ambulance Corp,False
36908,Fulton County Fire and EMS,False
36909,City Of Martin Fire,False
36910,Chicago Ridge Fire,False
36921,South Kingstown Fire Dispatch (UFD & KFD),False
36924,Harvey County and Newton KS Law & EMS,False
36932,Hazlehurst Fire,False
36946,Concord Police Dispatch,False
36955,Armour Fire,False
36968,Texarkana Fire Departments,False
36970,Ontario County Fire and EMS (With Tones),False
36978,Milwaukee County Public Safety - South Suburbs,True
36981,Wiscasset Fire/EMS,False
36983,Attala County Fire,False
36986,CENTRAL NACIONAL DE PROTECCION CIVIL (CENAPROC),False
36987,Surprise and El Mirage Police Dispatch,False
36988,Beadle County Public Safety,False
36993,Weatherstation Texel,False
36998,Placer County Law Enforcement,False
37014,Edgar County Fire & EMS,False
37022,Valley County Law Enforcement,False
37029,St. Germain Fire,False
37031,Naples Fire,False
37047,Graham County Public Safety,True
37065,Clackamas County Law 2,False
37066,Clackamas County Fire Dispatch,False
37067,Lake Oswego Fire Dispatch,False
37072,Clackamas County Fire Channel OPS 23,False
37073,Clackamas County Fire Channel OPS 24,False
37075,Clackamas County Fire Channel OPS 26,False
37077,Clackamas County Fire Channel OPS 28,False
37080,Washington County Fire Channel 2,False
37081,Washington County Fire Channel 3,False
37083,Washington County Fire Channel 5,False
37084,Washington County Fire Channel 6,False
37085,Washington County Fire Channel 8,False
37086,Washington County Fire Dispatch,False
37095,Paducah Police and Fire,True
37104,Springfield Fire,False
37114,Columbiana County Sheriff,False
37115,Donna Fire Department,False
37116,Dartmouth Police - Channel 1,False
37138,Butte Silver Bow Police,True
37149,Washington State Patrol District 7 - Snohomish County,False
37159,Macon County Public Safety,False
37163,"Stanislaus County Sheriff and Fire Dispatch, Ceres Police Dispatch, and Modesto Police Dispatch",True
37165,Andrew and Dekalb Counties Fire ,False
37171,Dallas City Police - North Central Dispatch,False
37184,Port Neches Fire,False
37193,Sedgwick County EMS Dispatch/Tac Channels,False
37195,Ganado Fire ,False
37196,Nacogdoches Public Safety,True
37201,"Turlock Police, Turlock Fire, CSUS Police, Ceres Police, Stanislaus Sheriff and Fire Command 4",True
37203,North Troy VFD,False
37206,Albany County Volunteer Fire Departments,False
37210,Mastic Beach Area Fire and EMS Departments,False
37218,Merrimack Fire-Rescue Dispatch,True
37230,Fremont Fire,False
37233,Mendon Fire ,False
37237,"Clay County Sheriff and EMS, Wayne County Sheriff and EMS, Flora Police, Fairfield Police, Fire, and EMS, ISP Districts 12,13, and 19",False
37238,Warren County Fire,False
37251,"Clay County Sheriff, Fire, and EMS Dispatch",False
37257,Niagara County Public Safety,False
37260,"Merrimack Valley Police, Fire and EMS",False
37264,Campbell County Fire & EMS,False
37266,Troup County Fire,False
37270,Pocahontas Fire,False
37281,Winchester Fire,False
37282,Stow Police and Fire,True
37284,Hudson Police & Fire,True
37285,Troup County Fire Digital,False
37286,East Hanover First Aid Squad,False
37294,Bradley Beach FAS,False
37299,Edgewater Volunteer First Aid Squad,False
37304,Atchison County Fire,False
37305,Fairfax Fire,False
37306,Mission Township Fire Department,False
37307,Passaic (City) Public Safety,False
37308,Codington County Public Safety,False
37313,Laredo Fire Dispatch ,False
37335,College Station Fire Department,False
37337,Manasquan Dispatch ,False
37338,Tularosa Fire,False
37339,Douglas County Public Safety,False
37375,Bedford Fire,False
37379,Stephenson VFD,False
37381,Hinds County Fire,False
37383,"Crawfordsville Police, Fire, and EMS",False
37385,Hanston Fire,False
37389,East Central Emergency Network Fire and EMS,False
37398,"Minnesota State Patrol - District 2700 (Pine, Carlton, Lake, Cook, and southern St. Louis Counties)",False
37403,Frederick County Fire - 9D TAC 10,True
37405,Albertville/Guntersville/Marshall County Fire Dispatch,True
37406,Paso Robles Police and Fire,False
37408,Frederick County Sheriff - FCSO Dispatch 1,False
37409,Marion County Public Safety,False
37410,Morris County Fire/EMS Paging,False
37411,Chanute Fire Ops,False
37414,Frederick County Fire - 9A DISP,False
37415,Frederick County Fire - 9C FIRE 1,False
37416,Frederick County Fire - 9B EMS 1,False
37431,Columbus Police Dispatch - Zone 5,False
37451,Walker County Public Safety,False
37452,Greenland Fire,False
37464,Albemarle County Police Department,False
37465,Charlottesville Albemarle Shared Interop,False
37468,Albemarle County Sheriff,False
37472,Charlottesville Airport (CHO),False
37473,University of Virginia Police Department,False
37474,Charlottesville City Police Department,False
37475,Mullica Township Fire,False
37483,Rappahannock County Public Safety,False
37494,Fayette County Fire,False
37497,Frederick County Fire - 9-I TAC 20,False
37505,Culpeper Town Police,False
37506,Culpeper County Sheriff,False
37507,Grant County Fire ,False
37508,Carrington Fire,False
37511,Warrenton Town Police,False
37515,Delmont VFD,False
37517,Laredo Police,False
37522,North Hamblin County VFD,False
37528,DeKalb County Fire Rescue,False
37544,Oliver Fire and Ambulance,False
37546,Excel VFD,False
37549,Webb County Public Safety,False
37558,Gracemont Fire,False
37559,Helena-West Helena Fire,False
37569,TX DPS Laredo Sector Dispatch and Mobile ,False
37571,Holton Fire,False
37572,Malta-McConnellsville Fire Dispatch,False
37573,South Bossier Fire District 2,False
37576,Clintonville Fire Department,False
37579,Sauk County Paging,False
37583,"Coconino County (South) Sheriff, DPS, and Forest Service",True
37585,Elliot Fire,False
37588,Cambridge Fire and Rescue,False
37592,Bridgeport Area EMS,False
37600,Bryan County Fire,False
37602,Tallmadge Fire,False
37604,Ellis County Public Safety ,True
37605,Northwest Central Dispatch (NWCD) - FD1 and Firegrounds,False
37609,Nolan County Public Safety,True
37614,Northborough Fire,False
37615,Whitsett Fire,False
37627,Allegiance Health,False
37629,Borger Police and Fire,False
37645,Polk County Fire,False
37651,Wrentham Fire,False
37654,City of Ames Fire and EMS,False
37655,Story County Rural Fire/EMS,False
37658,Transylvania County Fire and EMS,False
37662,Bucks County Fire - Central,False
37664,Oakdale Fire,False
37666,Northwest Central Dispatch (NWCD) - FD2 and Firegrounds,False
37668,Morgan City Fire,False
37672,Union County Emergency Services,False
37676,Bemidji Fire Dispatch,False
37677,Frisco City Fire,False
37679,Oradell Fire,False
37687,Hamlin VFD,False
37690,Orange County Fire Dispatch and Tuxedo Fire,False
37699,Mount Olive Public Safety,False
37702,Alameda County Sheriff,True
37704,Martin Township Fire,False
37710,Gibson City Fire,False
37748,Gretna Fire,False
37751,South Portland Police and Fire/EMS Dispatch,False
37753,"Oak Harbor/Carroll Twp Police Dispatch, Portage Fire, Carroll Fire/EMS, Mid County EMS & Oak Harbor Public Works",False
37762,Fayette County Fire,False
37773,Fayetteville Fire,False
37779,Onondaga County Sheriff and Fire,False
37785,WESCOM Fire Three,False
37793,Monroe County Fire,False
37798,Southern Tier Region Fire,True
37807,Lookeba Sickles VFD,False
37808,Hughes Fire,False
37813,Allen County and Iola Public Safety,False
37816,Fremont County Public Safety,False
37817,Grant County Fire Dispatch,False
37821,West Bend Fire,False
37822,CHART District 7,False
37828,Mid Vancouver Island East Fire/EHS,False
37840,Amory Fire,False
37868,Fayette County Public Safety,False
37870,Gaylord Fire,False
37874,Morris Fire,False
37876,"Cooper County Police, Fire, and EMS",False
37888,Hawley Fire,False
37893,Atkinson Fire/EMS,False
37896,Jamestown Fire Ops,False
37900,EMS & OPP (Ottawa & Region),True
37908,ACFFA Tower,False
37911,Prospect Park Fire,False
37924,Forest Home Fire,False
37929,"Tulsa Police, Tulsa County Sheriff, and OHP Troop B",False
37937,Northern Sacramento Valley Fire,True
37951,Northern Lower Peninsula DNR Fire,False
37964,Calvert County Fire & EMS,False
37978,Wellington EMS,False
37981,Katy Police and Fire,False
37982,Cape May County Public Safety,False
37985,Goodrich Fire,False
37992,Hagaman Fire/EMS,False
37995,Platte County Fire Departments,True
37997,Petersburg Fire/Rescue,True
38020,Laurel Hill Area NOAA Weather Radio WXM33,False
38022,Bradford Fire,False
38023,LaFeria VFD,False
38038,Caldwell Parish Law Enforcement,False
38042,Wright County Public Safety,False
38043,Southbridge Police Dispatch,False
38050,Northumberland Public Safety,False
38057,Sterling Rural Fire,False
38066,Lincoln County Public Safety,False
38068,Grant County Police,False
38077,Merrick County Public Safety,True
38085,Alta Fire,False
38086,Downeast EMS,False
38087,Wilton Fire Ops Channel,False
38090,Tri County Public Safety ,True
38094,Jefferson County Public Safety ,True
38096,Fayette County ICORRS Public Safety Dispatch,False
38097,Tyler County Sheriff,True
38100,Washington County EMS Dispatch,False
38101,Washington County Police Zone 1,False
38102,Washington County Police Zone 2,False
38103,Washington County Police Zone 3,False
38104,Washington County Fire Zone 1,False
38105,Washington County Fire Zone 2,False
38106,Washington County Fire Zone 3,False
38115,Granby Fire,False
38116,Watrous Fire,False
38118,Holmes County Fire,False
38119,City of Rome Fire Department ,False
38120,Simsbury Police (P25) & Ambulance,False
38123,Tallapoosa County Public Safety,False
38127,"Berea, Brook Park Police",True
38131,Southwest Emergency Dispatch Center (SWEDC),True
38134,Quiambaug Fire,False
38138,Palisade Fire and Rescue,False
38145,Roberts Melvin Fire,False
38147,Tropic Fire,False
38149,Clay County EMA,False
38152,Douglas County Public Safety,False
38153,Upper St. Clair Police and Fire,False
38164,Anderson County Public Safety,False
38165,Springdale Fire,False
38190,Hardin County Public Safety ,True
38195,Spartanburg County Fire and Spartanburg City Fire ,True
38197,Cumberland County Public Safety,False
38203,Rockaway Borough Fire Dispatch,False
38213,Burnaby Fire Dispatch,True
38216,Wake County Fire,True
38225,Carrabelle Volunteer Fire,False
38235,Cedar Grove Fire Digital,False
38238,Pyramid Lake Fire Digital,False
38242,"Winthrop Ambulance, Fire & Police and Monmouth Police",False
38244,Windsor County Sheriff,False
38250,Jackson County and Hillsdale County Public Safety,True
38252,Tarry Town EMS,False
38253,Johnson Township Fire,False
38259,Ashland Bayfield Counties Public Safety ,True
38264,Air Attack (A/G) Fresno CalFire - Sierra Forest Net,False
38265,Utica Police and Fire,False
38272,Hobart Area Public Safety,False
38289,Grant County Public Safety,False
38295,FIW Fire,False
38308,Broward County Fire/Rescue,False
38309,Pompano Beach Fire/Rescue/BSO (East & West),False
38320,SW Ambulance,False
38323,Tucker County Public Safety,False
38326,Powell Town VFD,False
38334,Belmar EMS Dispatch,False
38335,Amherst Police and Fire,False
38351,Rosharon Fire,False
38355,Wellington Fire,False
38357,Pequannock Fire,False
38358,Cairo Fire,False
38359,Medfield Police and Fire,False
38363,Queen Valley Fire District - Channel 1,False
38372,Albany Police,False
38373,"Toledo Fire West & East, Lincoln County Fire 1 & 2, and PWA",False
38376,"Hightstown Fire, East Windsor Police and Fire",True
38383,"Floyd County Police, Fire and EMS",False
38392,Cyril Fire,False
38397,Paramus Fire Department,True
38407,Milan Township Fire Department,False
38413,Lincoln Police and Fire,False
38428,Tuolumne County Public Safety,False
38432,Casey Rescue,False
38433,Casey County Fire Departments,False
38434,Clementsville Fire,False
38436,Liberty Fire,False
38443,"Texarkana, Arkansas and Texas Fire Departments",False
38448,Mount Gambier and Districts Fire,False
38460,Butler County Public Safety,False
38463,Black Rock Fire,False
38482,Freeborn County Public Safety,False
38484,New York State Thruway Authority - New York Division,True
38486,Sierra County Public Safety,False
38489,North Massapequa Fire Department,False
38495,Hillsdale VAC,False
38496,Derby Line Fire,False
38515,Martin County Fire,False
38519,Concordia Fire,False
38526,Parma / Parma Heights Police and Fire,False
38530,Garrison Max Ambulance District,False
38531,Waltham Police & Fire,True
38546,Lehr Fire Dispatch,False
38547,Smith County EMS,False
38572,Liberty-Casey County Fire and Rescue,False
38576,Hopedale Fire/EMS,False
38585,"*CalFire SCU, Santa Clara County ",False
38591,"Muskegon County Police, Fire, and EMS",False
38593,Calgary Area Rural Fire - AFRRCS West and East Fire Dispatch ,False
38596,Twelve Mile Fire,False
38598,Binger VFD,False
38607,Houston Police Department and Harris County Constables,False
38609,Grand Isle County Fire Dispatch,False
38621,Waurika Fire,False
38624,Chanute Police Dispatch,True
38633,Panhandle Public Safety,True
38639,Los Angeles County Fire - Dispatch,False
38641,Los Angeles County Fire - Dispatch 1,False
38642,"Los Angeles County Fire - Dispatch 2
",False
38643,"Los Angeles County Fire - Dispatch 3
",False
38644,"Los Angeles County Fire - Dispatch 4
",False
38645,"Los Angeles County Fire - Command 10
",False
38646,"Los Angeles County Fire - Command 20
",False
38647,"Los Angeles County Fire - Command 30
",False
38649,Los Angeles County Fire - Command 40,False
38650,Los Angeles County Fire - Command 50,False
38651,Los Angeles County Fire V-1,False
38652,Los Angeles County Fire V-2,False
38653,Los Angeles County Fire V-3,False
38654,Los Angeles County Fire V-4,False
38655,Los Angeles County Fire V-5,False
38662,Newark Fire,False
38665,Wells Fire,False
38669,Polk County Fire,False
38673,Maumelle Police,False
38677,Pulaski County Sheriff,False
38687,Maumelle Fire,False
38688,"Mountain Home Police, Elmore County Sheriff & EMS",False
38690,Southern Summit County / Northern Stark County Public Safety,False
38699,Presque Isle Twp Fire,False
38700,Northwest Arkansas Public Safety,True
38701,Paulding Fire/EMS,False
