directional_tail_area,estimate,holm_adjusted_tail_area,holm_family,holm_family_size,lower,metric,population,record_id,record_type,relative_change_percent,two_sided_tail_area,upper
0.0,0.09137931034482759,0.0,bundle_prior_context_sft,4,0.023865941866942058,donor_null_copy_rate,main_primary_4098,bundle_r4_minus_r0_prior_context_sft,contrast,,0.0,0.2108993657273531
0.0,3.845402298850575,0.0,bundle_prior_context_sft,4,2.8411115192134324,matched_excess_copy_rate,main_primary_4098,bundle_r4_minus_r0_prior_context_sft,contrast,,0.0,5.014293074187255
0.0,-1.980790205115575,0.0,bundle_prior_context_sft,4,-2.6387681074857445,wer,main_primary_4098,bundle_r8_minus_r0_prior_context_sft,contrast,-8.255131964809381,0.0,-1.2821776358415975
0.0,-1.6506201044386408,0.0,bundle_prior_context_sft,4,-2.1855039321670024,cer,main_primary_4098,bundle_r8_minus_r0_prior_context_sft,contrast,,0.0,-1.1164469251896396
0.0222,0.3447911902332619,0.0888,bundle_prior_context_sft,4,0.007536916435596588,insertions_per_100_reference_words,main_primary_4098,bundle_r8_minus_r0_prior_context_sft,contrast,,0.0444,0.6946878730733114
0.0,4.703115814226919,0.0,bundle_prior_context_sft,4,2.6347982566202273,keyword_occurrence_recall,main_primary_4098,bundle_r8_minus_r0_prior_context_sft,contrast,,0.0,6.695665331805055
0.0,4.396551724137931,0.0,bundle_prior_context_sft,4,3.345201808953163,context_copy_rate,main_primary_4098,bundle_r8_minus_r0_prior_context_sft,contrast,,0.0,5.654682489991199
0.0,4.838227123135445,0.0,bundle_prior_context_sft,4,4.086456140385694,prior_only_token_rate,main_primary_4098,bundle_r8_minus_r0_prior_context_sft,contrast,,0.0,5.617995333062359
0.0,5.278482521411909,0.0,bundle_prior_context_sft,4,3.3282886786618797,realized_trigram_yield_per_1000,main_primary_4098,bundle_r8_minus_r0_prior_context_sft,contrast,,0.0,8.315586408542124
0.0,0.06982758620689655,0.0,bundle_prior_context_sft,4,0.01865306067485404,donor_null_copy_rate,main_primary_4098,bundle_r8_minus_r0_prior_context_sft,contrast,,0.0,0.1797899957550569
0.0,4.326724137931034,0.0,bundle_prior_context_sft,4,3.263336622884656,matched_excess_copy_rate,main_primary_4098,bundle_r8_minus_r0_prior_context_sft,contrast,,0.0,5.580172460818663
0.0265,-0.4221932941631792,0.053,fixed_p13_window_prior_context_sft,3,-0.8412433833261654,wer,main_primary_4098,window_r2_minus_r1_prior_context_sft,contrast,-1.8357044515833014,0.053,0.004331438486927736
0.0631,-0.2455939947780692,0.1262,fixed_p13_window_prior_context_sft,3,-0.5702953398053087,cer,main_primary_4098,window_r2_minus_r1_prior_context_sft,contrast,,0.1262,0.07270856803993266
0.4757,0.010554832354079835,1.0,fixed_p13_window_prior_context_sft,3,-0.2252486842228285,insertions_per_100_reference_words,main_primary_4098,window_r2_minus_r1_prior_context_sft,contrast,,0.9514,0.24197426767189517
0.0457,1.1757789535567298,0.0914,fixed_p13_window_prior_context_sft,3,-0.13273839728327094,keyword_occurrence_recall,main_primary_4098,window_r2_minus_r1_prior_context_sft,contrast,,0.0914,2.637758603284042
0.0017,0.7944381362178532,0.0034,fixed_p13_window_prior_context_sft,3,0.24522989249117416,context_copy_rate,main_primary_4098,window_r2_minus_r1_prior_context_sft,contrast,,0.0034,1.384718131780707
0.0,0.9512668151974291,0.0,fixed_p13_window_prior_context_sft,3,0.5778379183914557,prior_only_token_rate,main_primary_4098,window_r2_minus_r1_prior_context_sft,contrast,,0.0,1.2969167367918342
0.081,-2.815045891356501,0.162,fixed_p13_window_prior_context_sft,3,-7.394336570812912,realized_trigram_yield_per_1000,main_primary_4098,window_r2_minus_r1_prior_context_sft,contrast,,0.162,1.0479707228423458
0.0001,0.04421701627522461,0.0006000000000000001,fixed_p13_window_prior_context_sft,3,0.008665789478207377,donor_null_copy_rate,main_primary_4098,window_r2_minus_r1_prior_context_sft,contrast,,0.0002,0.11179545438876994
0.0029,0.7502211199426287,0.0058,fixed_p13_window_prior_context_sft,3,0.2036259478114076,matched_excess_copy_rate,main_primary_4098,window_r2_minus_r1_prior_context_sft,contrast,,0.0058,1.335495563981632
0.0005,-0.8549414206804364,0.003,fixed_p13_window_prior_context_sft,3,-1.3492315715476777,wer,main_primary_4098,window_r4_minus_r1_prior_context_sft,contrast,-3.7173015144561794,0.001,-0.3435497609396591
0.0039,-0.5075065274151438,0.020399999999999998,fixed_p13_window_prior_context_sft,3,-0.8729582342851757,cer,main_primary_4098,window_r4_minus_r1_prior_context_sft,contrast,,0.0078,-0.1341936449687498
0.1339,-0.12665798824895314,0.8033999999999999,fixed_p13_window_prior_context_sft,3,-0.35559140423471997,insertions_per_100_reference_words,main_primary_4098,window_r4_minus_r1_prior_context_sft,contrast,,0.2678,0.09819449648949996
0.012,1.8812463256907819,0.048,fixed_p13_window_prior_context_sft,3,0.2662894950064413,keyword_occurrence_recall,main_primary_4098,window_r4_minus_r1_prior_context_sft,contrast,,0.024,3.559874849107015
0.0,1.972599055758083,0.0,fixed_p13_window_prior_context_sft,3,1.2386950774556362,context_copy_rate,main_primary_4098,window_r4_minus_r1_prior_context_sft,contrast,,0.0,2.7993535835455328
0.0,1.970402970658585,0.0,fixed_p13_window_prior_context_sft,3,1.489272283122549,prior_only_token_rate,main_primary_4098,window_r4_minus_r1_prior_context_sft,contrast,,0.0,2.43856539232506
0.0085,-4.70594612937925,0.034,fixed_p13_window_prior_context_sft,3,-9.444795258737262,realized_trigram_yield_per_1000,main_primary_4098,window_r4_minus_r1_prior_context_sft,contrast,,0.017,-0.7033951958835916
0.0011,0.08444690133269588,0.0044,fixed_p13_window_prior_context_sft,3,0.01585997130440125,donor_null_copy_rate,main_primary_4098,window_r4_minus_r1_prior_context_sft,contrast,,0.0022,0.20376361159050652
0.0,1.8881521544253872,0.0,fixed_p13_window_prior_context_sft,3,1.1454236268013658,matched_excess_copy_rate,main_primary_4098,window_r4_minus_r1_prior_context_sft,contrast,,0.0,2.72636370947118
0.0012,-0.9851176863807467,0.0048,fixed_p13_window_prior_context_sft,3,-1.5706661401503201,wer,main_primary_4098,window_r8_minus_r1_prior_context_sft,contrast,-4.283310387027683,0.0024,-0.36130048990658453
0.0034,-0.6511096605744129,0.020399999999999998,fixed_p13_window_prior_context_sft,3,-1.089300402954738,cer,main_primary_4098,window_r8_minus_r1_prior_context_sft,contrast,,0.0068,-0.18965953479783002
0.4707,0.014073109805439632,1.0,fixed_p13_window_prior_context_sft,3,-0.2611673537524059,insertions_per_100_reference_words,main_primary_4098,window_r8_minus_r1_prior_context_sft,contrast,,0.9414,0.29774094093241077
0.0001,3.8212815990593754,0.0006000000000000001,fixed_p13_window_prior_context_sft,3,1.7605633802816811,keyword_occurrence_recall,main_primary_4098,window_r8_minus_r1_prior_context_sft,contrast,,0.0002,6.0109359210976825
0.0,2.4323691707006114,0.0,fixed_p13_window_prior_context_sft,3,1.59689468836686,context_copy_rate,main_primary_4098,window_r8_minus_r1_prior_context_sft,contrast,,0.0,3.3605505408731107
0.0,2.7887662297587545,0.0,fixed_p13_window_prior_context_sft,3,2.179353836669872,prior_only_token_rate,main_primary_4098,window_r8_minus_r1_prior_context_sft,contrast,,0.0,3.392409211336467
0.0002,-6.966077749954022,0.0012000000000000001,fixed_p13_window_prior_context_sft,3,-11.947914546461874,realized_trigram_yield_per_1000,main_primary_4098,window_r8_minus_r1_prior_context_sft,contrast,,0.0004,-2.853601355077362
0.0033,0.06289517719476484,0.0066,fixed_p13_window_prior_context_sft,3,0.009790723600808892,donor_null_copy_rate,main_primary_4098,window_r8_minus_r1_prior_context_sft,contrast,,0.0066,0.17383071121935767
0.0,2.3694739935058466,0.0,fixed_p13_window_prior_context_sft,3,1.505830177444961,matched_excess_copy_rate,main_primary_4098,window_r8_minus_r1_prior_context_sft,contrast,,0.0,3.3101349152455533
