analysis_id,analysis_status,dimension,stratum_id,row_count,source_cluster_count,target,record_type,record_id,metric,estimate,lower,upper,numerator,denominator,status,unit
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q3,1012,376,prior_context_sft,cell,R1,wer,25.3690911553569,22.945000397888425,27.770758142515238,1873,7383,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q3,1012,376,prior_context_sft,cell,R1,context_copy_rate,2.561117578579744,1.3095010905125408,4.135382783199131,22,859,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q3,1012,376,prior_context_sft,cell,R1,prior_only_token_rate,2.406926406926407,1.7162195816057548,3.1905196133930724,139,5775,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q3,1012,376,prior_context_sft,cell,R8,wer,24.150074495462547,21.741864581290972,26.58779361727011,1783,7383,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q3,1012,376,prior_context_sft,cell,R8,context_copy_rate,6.844547563805104,4.529606342377063,9.48169601987881,59,862,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q3,1012,376,prior_context_sft,cell,R8,prior_only_token_rate,6.211072664359862,4.936819957947254,7.457310701742115,359,5780,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q3,1012,376,prior_context_sft,effect,R8_minus_R1,wer,-1.2190166598943541,-2.281056921547535,-0.14905397411675472,,,descriptive_percentile_interval,percentage_points
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q3,1012,376,prior_context_sft,effect,R8_minus_R1,context_copy_rate,4.283429985225361,2.2928339392109787,6.432053037604708,,,descriptive_percentile_interval,percentage_points
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q3,1012,376,prior_context_sft,effect,R8_minus_R1,prior_only_token_rate,3.804146257433455,2.705952770295256,4.880799492064284,,,descriptive_percentile_interval,percentage_points
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q4,913,413,base,cell,R0,wer,23.03730512249443,20.777946579278364,25.63997764742732,3310,14368,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q4,913,413,base,cell,R0,context_copy_rate,,,,,,structurally_undefined_no_history,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q4,913,413,base,cell,R0,prior_only_token_rate,,,,,,structurally_undefined_no_history,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q4,913,413,base,cell,R1,wer,22.724109131403118,20.394490232443488,25.339918181349777,3265,14368,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q4,913,413,base,cell,R1,context_copy_rate,4.264705882352941,2.2590219724569547,6.814993529303011,29,680,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q4,913,413,base,cell,R1,prior_only_token_rate,1.3263036493945135,0.9029951078585565,1.8511725097058829,161,12139,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q4,913,413,base,cell,R8,wer,21.958518930957684,19.52673395064725,24.647443042175816,3155,14368,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q4,913,413,base,cell,R8,context_copy_rate,7.768361581920904,4.99390606443529,11.076368513706088,55,708,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q4,913,413,base,cell,R8,prior_only_token_rate,3.15415737759062,2.410003518597961,3.883445327583306,382,12111,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q4,913,413,base,effect,R8_minus_R1,wer,-0.765590200445434,-1.3996241025578646,-0.11038383114689589,,,descriptive_percentile_interval,percentage_points
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q4,913,413,base,effect,R8_minus_R1,context_copy_rate,3.503655699567963,1.4189856138449117,5.8038106951297666,,,descriptive_percentile_interval,percentage_points
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q4,913,413,base,effect,R8_minus_R1,prior_only_token_rate,1.8278537281961067,1.2478670219279078,2.3815243330127456,,,descriptive_percentile_interval,percentage_points
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q4,913,413,no_context_sft,cell,R0,wer,18.54120267260579,16.77605863459644,20.552302880344403,2664,14368,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q4,913,413,no_context_sft,cell,R0,context_copy_rate,,,,,,structurally_undefined_no_history,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q4,913,413,no_context_sft,cell,R0,prior_only_token_rate,,,,,,structurally_undefined_no_history,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q4,913,413,no_context_sft,cell,R1,wer,18.03312917594655,16.29204869702675,19.96963935578301,2591,14368,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q4,913,413,no_context_sft,cell,R1,context_copy_rate,3.076923076923077,1.5873015873015872,5.008971431234562,22,715,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q4,913,413,no_context_sft,cell,R1,prior_only_token_rate,0.9526859338723881,0.6536616235446495,1.273302437366191,119,12491,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q4,913,413,no_context_sft,cell,R8,wer,17.538975501113587,15.644142188944947,19.68712651874469,2520,14368,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q4,913,413,no_context_sft,cell,R8,context_copy_rate,6.013986013986014,3.4690381006771642,9.13542519503376,43,715,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q4,913,413,no_context_sft,cell,R8,prior_only_token_rate,2.4915878865566414,1.7810732284464483,3.1891774149248757,311,12482,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q4,913,413,no_context_sft,effect,R8_minus_R1,wer,-0.4941536748329618,-1.0855670910060762,0.14403424099787704,,,descriptive_percentile_interval,percentage_points
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q4,913,413,no_context_sft,effect,R8_minus_R1,context_copy_rate,2.937062937062937,0.8928239758013164,5.39811933432553,,,descriptive_percentile_interval,percentage_points
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q4,913,413,no_context_sft,effect,R8_minus_R1,prior_only_token_rate,1.5389019526842533,0.9787497617386524,2.1138416953020065,,,descriptive_percentile_interval,percentage_points
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q4,913,413,prior_context_sft,cell,R0,wer,18.722160356347437,16.94829505677046,20.675878578434542,2690,14368,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q4,913,413,prior_context_sft,cell,R0,context_copy_rate,,,,,,structurally_undefined_no_history,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q4,913,413,prior_context_sft,cell,R0,prior_only_token_rate,,,,,,structurally_undefined_no_history,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q4,913,413,prior_context_sft,cell,R1,wer,17.935690423162583,16.20965389847837,19.8701793019711,2577,14368,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q4,913,413,prior_context_sft,cell,R1,context_copy_rate,4.922644163150492,2.880584421351808,7.340755813716995,35,711,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q4,913,413,prior_context_sft,cell,R1,prior_only_token_rate,1.286045211278856,0.929980564397333,1.6933119001048444,161,12519,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q4,913,413,prior_context_sft,cell,R8,wer,17.344097995545656,15.500586859881988,19.39518040671268,2492,14368,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q4,913,413,prior_context_sft,cell,R8,context_copy_rate,8.391608391608392,5.474837958991877,11.672602810379606,60,715,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q4,913,413,prior_context_sft,cell,R8,prior_only_token_rate,3.0428879482469453,2.239178999689869,3.870420111455164,381,12521,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q4,913,413,prior_context_sft,effect,R8_minus_R1,wer,-0.5915924276169271,-1.232062320096751,0.09121586564410948,,,descriptive_percentile_interval,percentage_points
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q4,913,413,prior_context_sft,effect,R8_minus_R1,context_copy_rate,3.4689642284578994,1.3887057979757136,5.881080352834213,,,descriptive_percentile_interval,percentage_points
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,normalized_reference_word_count,q4,913,413,prior_context_sft,effect,R8_minus_R1,prior_only_token_rate,1.7568427369680892,1.1237992279131115,2.363203992800659,,,descriptive_percentile_interval,percentage_points
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_4c3745b67e8b2870112abf88a5a2b61b2c830468532bfe7a2e87256e0cd80284,212,58,base,cell,R0,wer,35.64625850340136,29.14524559563434,42.724698986400504,524,1470,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_4c3745b67e8b2870112abf88a5a2b61b2c830468532bfe7a2e87256e0cd80284,212,58,base,cell,R0,context_copy_rate,,,,,,structurally_undefined_no_history,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_4c3745b67e8b2870112abf88a5a2b61b2c830468532bfe7a2e87256e0cd80284,212,58,base,cell,R0,prior_only_token_rate,,,,,,structurally_undefined_no_history,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_4c3745b67e8b2870112abf88a5a2b61b2c830468532bfe7a2e87256e0cd80284,212,58,base,cell,R1,wer,35.034013605442176,28.46647798742138,42.08286461969223,515,1470,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_4c3745b67e8b2870112abf88a5a2b61b2c830468532bfe7a2e87256e0cd80284,212,58,base,cell,R1,context_copy_rate,0.6944444444444444,0.0,3.053435114503817,1,144,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_4c3745b67e8b2870112abf88a5a2b61b2c830468532bfe7a2e87256e0cd80284,212,58,base,cell,R1,prior_only_token_rate,1.9311502938706968,0.7929375789774988,3.4697801005521685,23,1191,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_4c3745b67e8b2870112abf88a5a2b61b2c830468532bfe7a2e87256e0cd80284,212,58,base,cell,R8,wer,37.27891156462585,29.499897820163486,45.91638607783317,548,1470,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_4c3745b67e8b2870112abf88a5a2b61b2c830468532bfe7a2e87256e0cd80284,212,58,base,cell,R8,context_copy_rate,1.3245033112582782,0.0,4.348505434782599,2,151,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_4c3745b67e8b2870112abf88a5a2b61b2c830468532bfe7a2e87256e0cd80284,212,58,base,cell,R8,prior_only_token_rate,3.942953020134228,1.7123287671232876,7.342023682637065,47,1192,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_4c3745b67e8b2870112abf88a5a2b61b2c830468532bfe7a2e87256e0cd80284,212,58,base,effect,R8_minus_R1,wer,2.2448979591836746,-0.3283048016269155,5.836200095761421,,,descriptive_percentile_interval,percentage_points
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_4c3745b67e8b2870112abf88a5a2b61b2c830468532bfe7a2e87256e0cd80284,212,58,base,effect,R8_minus_R1,context_copy_rate,0.6300588668138338,-0.13781624190884206,2.919656976196211,,,descriptive_percentile_interval,percentage_points
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_4c3745b67e8b2870112abf88a5a2b61b2c830468532bfe7a2e87256e0cd80284,212,58,base,effect,R8_minus_R1,prior_only_token_rate,2.0118027262635314,0.21135828016188135,4.877862607559781,,,descriptive_percentile_interval,percentage_points
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_4c3745b67e8b2870112abf88a5a2b61b2c830468532bfe7a2e87256e0cd80284,212,58,no_context_sft,cell,R0,wer,26.73469387755102,21.13453724092529,32.74400559734308,393,1470,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_4c3745b67e8b2870112abf88a5a2b61b2c830468532bfe7a2e87256e0cd80284,212,58,no_context_sft,cell,R0,context_copy_rate,,,,,,structurally_undefined_no_history,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_4c3745b67e8b2870112abf88a5a2b61b2c830468532bfe7a2e87256e0cd80284,212,58,no_context_sft,cell,R0,prior_only_token_rate,,,,,,structurally_undefined_no_history,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_4c3745b67e8b2870112abf88a5a2b61b2c830468532bfe7a2e87256e0cd80284,212,58,no_context_sft,cell,R1,wer,26.258503401360546,20.468166058114203,32.27815348426933,386,1470,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_4c3745b67e8b2870112abf88a5a2b61b2c830468532bfe7a2e87256e0cd80284,212,58,no_context_sft,cell,R1,context_copy_rate,0.0,0.0,0.0,0,154,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_4c3745b67e8b2870112abf88a5a2b61b2c830468532bfe7a2e87256e0cd80284,212,58,no_context_sft,cell,R1,prior_only_token_rate,0.7131537242472267,0.17888687989691793,1.3324216923796162,9,1262,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_4c3745b67e8b2870112abf88a5a2b61b2c830468532bfe7a2e87256e0cd80284,212,58,no_context_sft,cell,R8,wer,25.578231292517007,20.197004220086328,31.07264124967659,376,1470,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_4c3745b67e8b2870112abf88a5a2b61b2c830468532bfe7a2e87256e0cd80284,212,58,no_context_sft,cell,R8,context_copy_rate,0.0,0.0,0.0,0,154,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_4c3745b67e8b2870112abf88a5a2b61b2c830468532bfe7a2e87256e0cd80284,212,58,no_context_sft,cell,R8,prior_only_token_rate,1.2598425196850394,0.44517682059711317,2.231413826127053,16,1270,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_4c3745b67e8b2870112abf88a5a2b61b2c830468532bfe7a2e87256e0cd80284,212,58,no_context_sft,effect,R8_minus_R1,wer,-0.6802721088435391,-2.281146459133461,0.5844345836218394,,,descriptive_percentile_interval,percentage_points
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_4c3745b67e8b2870112abf88a5a2b61b2c830468532bfe7a2e87256e0cd80284,212,58,no_context_sft,effect,R8_minus_R1,context_copy_rate,0.0,0.0,0.0,,,descriptive_percentile_interval,percentage_points
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_4c3745b67e8b2870112abf88a5a2b61b2c830468532bfe7a2e87256e0cd80284,212,58,no_context_sft,effect,R8_minus_R1,prior_only_token_rate,0.5466887954378127,-0.00270245045190043,1.2615196272139766,,,descriptive_percentile_interval,percentage_points
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_4c3745b67e8b2870112abf88a5a2b61b2c830468532bfe7a2e87256e0cd80284,212,58,prior_context_sft,cell,R0,wer,27.891156462585034,22.125887639760126,34.041360944156985,410,1470,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_4c3745b67e8b2870112abf88a5a2b61b2c830468532bfe7a2e87256e0cd80284,212,58,prior_context_sft,cell,R0,context_copy_rate,,,,,,structurally_undefined_no_history,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_4c3745b67e8b2870112abf88a5a2b61b2c830468532bfe7a2e87256e0cd80284,212,58,prior_context_sft,cell,R0,prior_only_token_rate,,,,,,structurally_undefined_no_history,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_4c3745b67e8b2870112abf88a5a2b61b2c830468532bfe7a2e87256e0cd80284,212,58,prior_context_sft,cell,R1,wer,26.19047619047619,20.60810810810811,31.962973431317124,385,1470,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_4c3745b67e8b2870112abf88a5a2b61b2c830468532bfe7a2e87256e0cd80284,212,58,prior_context_sft,cell,R1,context_copy_rate,0.0,0.0,0.0,0,153,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_4c3745b67e8b2870112abf88a5a2b61b2c830468532bfe7a2e87256e0cd80284,212,58,prior_context_sft,cell,R1,prior_only_token_rate,1.0819165378670788,0.39649892824333977,1.8775524396128411,14,1294,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_4c3745b67e8b2870112abf88a5a2b61b2c830468532bfe7a2e87256e0cd80284,212,58,prior_context_sft,cell,R8,wer,25.64625850340136,20.10936626222037,31.38788362523771,377,1470,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_4c3745b67e8b2870112abf88a5a2b61b2c830468532bfe7a2e87256e0cd80284,212,58,prior_context_sft,cell,R8,context_copy_rate,0.0,0.0,0.0,0,154,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_4c3745b67e8b2870112abf88a5a2b61b2c830468532bfe7a2e87256e0cd80284,212,58,prior_context_sft,cell,R8,prior_only_token_rate,1.556420233463035,0.6118580846634282,2.6354594910566815,20,1285,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_4c3745b67e8b2870112abf88a5a2b61b2c830468532bfe7a2e87256e0cd80284,212,58,prior_context_sft,effect,R8_minus_R1,wer,-0.5442176870748305,-1.862296254754353,0.6644656354683627,,,descriptive_percentile_interval,percentage_points
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_4c3745b67e8b2870112abf88a5a2b61b2c830468532bfe7a2e87256e0cd80284,212,58,prior_context_sft,effect,R8_minus_R1,context_copy_rate,0.0,0.0,0.0,,,descriptive_percentile_interval,percentage_points
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_4c3745b67e8b2870112abf88a5a2b61b2c830468532bfe7a2e87256e0cd80284,212,58,prior_context_sft,effect,R8_minus_R1,prior_only_token_rate,0.4745036955959563,-0.29675721536562555,1.4062257717704147,,,descriptive_percentile_interval,percentage_points
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_cfe4a0c17333295ddaf2e81d70107fff8776f38a35428023e9e714d555eaaf0a,1020,25,base,cell,R0,wer,39.7336840374815,34.79791724064743,45.58421511839279,2417,6083,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_cfe4a0c17333295ddaf2e81d70107fff8776f38a35428023e9e714d555eaaf0a,1020,25,base,cell,R0,context_copy_rate,,,,,,structurally_undefined_no_history,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_cfe4a0c17333295ddaf2e81d70107fff8776f38a35428023e9e714d555eaaf0a,1020,25,base,cell,R0,prior_only_token_rate,,,,,,structurally_undefined_no_history,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_cfe4a0c17333295ddaf2e81d70107fff8776f38a35428023e9e714d555eaaf0a,1020,25,base,cell,R1,wer,42.248890350156174,35.99256661974432,49.81179468243318,2570,6083,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_cfe4a0c17333295ddaf2e81d70107fff8776f38a35428023e9e714d555eaaf0a,1020,25,base,cell,R1,context_copy_rate,3.605514316012725,2.158273381294964,5.429363075196408,34,943,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_cfe4a0c17333295ddaf2e81d70107fff8776f38a35428023e9e714d555eaaf0a,1020,25,base,cell,R1,prior_only_token_rate,6.493222562308701,4.228663150576317,9.871350409662663,297,4574,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_cfe4a0c17333295ddaf2e81d70107fff8776f38a35428023e9e714d555eaaf0a,1020,25,base,cell,R8,wer,38.993917474930136,32.82248794266862,46.33888130347209,2372,6083,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_cfe4a0c17333295ddaf2e81d70107fff8776f38a35428023e9e714d555eaaf0a,1020,25,base,cell,R8,context_copy_rate,2.935222672064777,1.314049658106933,5.250926224409644,29,988,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_cfe4a0c17333295ddaf2e81d70107fff8776f38a35428023e9e714d555eaaf0a,1020,25,base,cell,R8,prior_only_token_rate,8.61647790361981,6.73907017103324,11.318496402911023,388,4503,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_cfe4a0c17333295ddaf2e81d70107fff8776f38a35428023e9e714d555eaaf0a,1020,25,base,effect,R8_minus_R1,wer,-3.254972875226038,-5.101294456267127,-1.681931966491912,,,descriptive_percentile_interval,percentage_points
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_cfe4a0c17333295ddaf2e81d70107fff8776f38a35428023e9e714d555eaaf0a,1020,25,base,effect,R8_minus_R1,context_copy_rate,-0.670291643947948,-2.730294453350521,1.6143387512445952,,,descriptive_percentile_interval,percentage_points
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_cfe4a0c17333295ddaf2e81d70107fff8776f38a35428023e9e714d555eaaf0a,1020,25,base,effect,R8_minus_R1,prior_only_token_rate,2.1232553413111086,-0.41806828677093627,4.038879239890538,,,descriptive_percentile_interval,percentage_points
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_cfe4a0c17333295ddaf2e81d70107fff8776f38a35428023e9e714d555eaaf0a,1020,25,no_context_sft,cell,R0,wer,29.196120335360842,24.59477622825268,34.00802344386294,1776,6083,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_cfe4a0c17333295ddaf2e81d70107fff8776f38a35428023e9e714d555eaaf0a,1020,25,no_context_sft,cell,R0,context_copy_rate,,,,,,structurally_undefined_no_history,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_cfe4a0c17333295ddaf2e81d70107fff8776f38a35428023e9e714d555eaaf0a,1020,25,no_context_sft,cell,R0,prior_only_token_rate,,,,,,structurally_undefined_no_history,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_cfe4a0c17333295ddaf2e81d70107fff8776f38a35428023e9e714d555eaaf0a,1020,25,no_context_sft,cell,R1,wer,28.48923228670064,23.749591944462775,33.60477779378111,1733,6083,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_cfe4a0c17333295ddaf2e81d70107fff8776f38a35428023e9e714d555eaaf0a,1020,25,no_context_sft,cell,R1,context_copy_rate,1.1055276381909547,0.2272406266050334,2.2691358479445984,11,995,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_cfe4a0c17333295ddaf2e81d70107fff8776f38a35428023e9e714d555eaaf0a,1020,25,no_context_sft,cell,R1,prior_only_token_rate,2.4962978633382695,1.5218160589855978,4.077222737802457,118,4727,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_cfe4a0c17333295ddaf2e81d70107fff8776f38a35428023e9e714d555eaaf0a,1020,25,no_context_sft,cell,R8,wer,26.48364293933914,21.73159680024989,31.566564155580853,1611,6083,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_cfe4a0c17333295ddaf2e81d70107fff8776f38a35428023e9e714d555eaaf0a,1020,25,no_context_sft,cell,R8,context_copy_rate,1.5075376884422111,0.48306268552470755,2.998572337296562,15,995,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_cfe4a0c17333295ddaf2e81d70107fff8776f38a35428023e9e714d555eaaf0a,1020,25,no_context_sft,cell,R8,prior_only_token_rate,5.457258580260072,4.081187011113962,7.309079725597519,256,4691,descriptive_percentile_interval,percent
predicted_history_postoutcome_breakdown_v1,post_outcome_exploratory_descriptive,source_family,family_cfe4a0c17333295ddaf2e81d70107fff8776f38a35428023e9e714d555eaaf0a,1020,25,no_context_sft,effect,R8_minus_R1,wer,-2.0055893473615,-3.638278891274032,-0.4288274607764787,,,descriptive_percentile_interval,percentage_points
